ingreso,edad_jefe,tamano_hogar,numero_dependientes,educacion,area_urbana,propietario,consumo_mensual
17135.76496202411,46,4,0,primaria,1,1,10828.734971834863
18884.822394694125,21,2,0,secundaria,1,0,12597.727041697475
25917.22521379737,76,1,0,licenciatura,1,0,11960.653908112823
4725.151299941657,33,2,0,prepa,1,0,50.0
30546.418598821354,23,6,3,secundaria,0,1,23025.185978284753
20581.444194634732,68,1,0,primaria,1,1,14484.30859235433
16708.05484350256,32,4,2,prepa,0,1,15226.089800238045
19286.126766228408,55,1,0,prepa,1,1,12260.938591337186
19699.43484016415,54,3,0,secundaria,0,1,10986.685717452085
6150.3895724405975,63,5,3,prepa,1,0,50.0
31959.505819625887,73,1,0,prepa,1,0,16762.110591657296
20330.605058164947,74,6,0,licenciatura,0,0,14017.883786069055
23544.017043579002,27,5,1,licenciatura,0,0,15267.130328729561
27612.39816459234,21,3,1,secundaria,1,1,15878.97683277413
11830.700339517598,25,6,1,licenciatura,1,0,9061.438822916694
23787.775192281828,50,7,0,licenciatura,1,0,17833.78391178197
17858.87127280965,73,5,3,primaria,0,0,11868.813629721182
26774.16620173195,29,7,4,licenciatura,0,1,20648.24536290018
2982.1806371880375,63,3,1,prepa,1,0,1087.477031943536
19207.245598069847,40,5,3,licenciatura,1,0,13912.084517529922
15177.434753728307,61,5,1,secundaria,1,1,11964.636427452366
23458.103605073244,29,2,1,prepa,0,1,14173.723307001303
23760.353498945617,42,6,2,posgrado,1,1,18524.098811390737
14338.992841423791,22,6,2,secundaria,1,0,8244.924208784469
14302.609086591652,51,1,0,prepa,1,1,9144.837467710611
19114.677051541363,39,7,2,licenciatura,0,1,14938.668061587097
12826.862181478335,29,7,3,prepa,1,0,13248.045633718832
26735.869563617016,48,6,0,licenciatura,0,0,18630.960931218982
17046.34239642043,60,6,1,prepa,0,1,13043.818407264935
3255.9057545731303,71,5,2,secundaria,0,0,3855.539744723223
17001.42354702555,70,7,3,prepa,1,0,14649.531597167932
11691.649433248222,65,4,0,secundaria,1,0,6562.736289642586
6949.793476312436,53,2,1,secundaria,1,0,7807.612917880198
10100.58689421942,56,1,0,prepa,1,0,9970.88878003578
20875.26777466376,39,2,0,primaria,0,1,11966.519584028922
30629.12662598585,27,1,0,primaria,0,1,17865.879576630326
22505.47579091984,26,3,0,primaria,1,0,14493.067781651273
15147.972894274082,25,5,3,prepa,1,0,9206.54494482596
23647.23356136562,30,6,3,prepa,1,0,17351.997720903943
16327.277518248065,63,6,0,prepa,1,0,9660.882452960592
14443.197046694844,37,4,0,secundaria,1,1,10307.73678800705
10765.098654136125,70,7,4,secundaria,1,1,8222.420346225246
5985.3695459862465,61,7,4,secundaria,0,1,5269.883180032634
16880.610347524438,76,2,0,secundaria,0,0,10260.757055846829
21264.427919361056,48,2,1,prepa,1,0,12738.372782672812
19227.010639880882,44,2,0,primaria,1,1,14760.24497873558
16672.26457642113,40,7,3,prepa,1,1,12072.72721932183
12434.031514425751,65,6,2,prepa,1,1,8954.462686490908
24865.969533479747,22,7,2,secundaria,0,1,18383.753805256245
9462.94464042732,37,2,0,primaria,1,1,9035.499620701416
26208.223310747802,43,5,1,licenciatura,1,0,18506.88405062206
11982.2638485862,66,1,0,prepa,1,0,6374.605838964313
13980.51810117572,57,6,1,licenciatura,1,1,13997.637403981913
8265.718475074584,29,5,1,secundaria,1,1,3243.9471688679246
15988.782824914906,46,3,1,licenciatura,1,0,8426.728296600882
27802.49966782383,31,5,0,secundaria,0,0,18104.666514803852
24125.024707551653,26,5,3,primaria,1,0,15192.037184712453
27827.37689622428,36,3,0,primaria,1,0,18783.904311388487
24177.140367471486,20,5,1,secundaria,1,1,15835.669601241485
11170.641371757047,77,1,0,prepa,1,0,7414.806778336999
17353.68620537954,69,6,0,secundaria,1,0,10120.435263371095
13758.406967060298,45,4,0,prepa,1,0,9730.635883560968
30644.59923231232,34,7,4,secundaria,1,1,27183.191255114783
10425.690828589508,70,3,0,secundaria,1,0,10108.964553506445
27149.581515112888,79,6,3,licenciatura,0,1,17639.870134436027
27143.630960870156,52,2,0,prepa,0,0,15812.973506129047
34636.961613728694,56,1,0,prepa,0,0,20748.038879719425
16722.507258964022,66,4,0,secundaria,1,0,10885.380059346067
25698.577276641296,50,1,0,primaria,1,0,14813.777395287338
38253.21469231074,54,1,0,prepa,1,0,20528.120265207333
15058.866584530428,20,2,0,licenciatura,1,0,9031.753516861885
7719.678019741123,27,4,2,secundaria,0,0,3353.421721785784
4959.91972873789,31,7,1,prepa,1,0,5042.132515892864
25701.69623089065,78,1,0,licenciatura,0,1,19192.79959934752
4934.79833553133,73,2,1,licenciatura,1,1,3623.2645450562563
17021.44757649662,76,3,1,posgrado,1,0,11192.387136130099
23498.505496311685,38,2,0,licenciatura,1,0,10563.400946081827
21481.404294639313,44,5,0,primaria,0,1,14825.233878533641
23403.55891347338,76,6,2,licenciatura,1,1,19907.57427756429
21778.318846406833,51,2,1,licenciatura,1,1,11629.468110137303
30230.926506507145,31,2,0,prepa,1,0,18991.9791630497
12381.468954089625,32,2,0,primaria,1,0,7225.747760963358
14584.03889233175,47,7,2,prepa,1,1,8170.495965503349
13818.724437833407,20,1,0,secundaria,1,0,8866.4271617973
26641.53449490088,70,7,2,prepa,1,0,18921.089284542482
27203.18870716051,25,4,1,licenciatura,1,1,21312.828681261115
23609.802554548067,27,2,0,prepa,1,1,16738.27973864758
29467.949335119425,23,2,0,licenciatura,1,1,19264.1659388244
10575.673060988955,24,5,1,prepa,1,0,8250.942667396488
33337.792892409096,44,5,2,prepa,1,0,22353.6575160066
32185.908973698068,41,3,0,licenciatura,1,1,23687.687724276908
25884.975977965973,47,3,0,prepa,1,1,16873.396988535747
34254.39127016848,58,5,2,licenciatura,1,1,28982.790460770626
6747.01433857781,42,4,2,prepa,0,0,5689.541510424166
15804.414909898785,23,3,2,prepa,1,0,9643.259699346761
14117.57231454438,71,6,2,licenciatura,0,1,12232.491465355342
25771.834590058745,23,6,5,secundaria,1,0,18029.94368864788
11598.874083182835,66,4,0,prepa,1,0,8041.130599471826
26059.961194699885,78,5,0,secundaria,1,1,17324.575174031652
30964.28915197371,40,3,1,licenciatura,0,0,21418.18687501012
25561.623200671995,56,2,0,licenciatura,0,1,16344.166596755733
22270.00818929201,75,5,1,secundaria,1,1,14955.829291952408
12097.013272794007,60,3,1,primaria,1,1,8419.162952130331
13225.192270997082,21,4,0,prepa,0,0,5146.071987309693
29996.951242373332,78,6,1,posgrado,1,1,22457.78263802438
26234.792031242658,26,4,0,secundaria,1,1,18716.475772211834
19687.84384497965,68,3,1,prepa,1,1,13779.330990173761
16656.723633872876,35,4,1,secundaria,1,0,11277.05897722961
3793.5370151089846,36,3,1,licenciatura,1,0,1438.3580978672235
11433.18065052449,39,3,0,prepa,0,1,8863.567863654449
35291.352697117785,77,4,1,prepa,0,1,21471.20505003295
9756.355431980266,42,1,0,primaria,1,1,5379.850439283479
21515.838569768646,53,2,1,prepa,0,1,15722.335136211686
28059.551785561587,30,5,0,secundaria,1,1,22653.72195792257
9960.61865598166,53,6,0,prepa,0,1,10100.865809195517
21477.683798248665,52,2,0,prepa,1,1,18791.248559710246
27503.324300085238,45,5,1,prepa,0,1,18922.53405676831
20099.994575258002,21,5,2,licenciatura,1,0,15529.079532006499
42947.22444533415,42,6,2,secundaria,0,1,30646.863881323316
6651.2059289744375,60,2,1,secundaria,0,1,1892.2366309407357
28469.82823907103,41,6,0,licenciatura,1,1,24528.74132184023
18617.586100828285,77,3,0,licenciatura,1,0,11925.592711744122
26175.3612386934,53,6,0,secundaria,1,1,19653.54024883451
23530.457213593967,79,4,0,primaria,1,0,15609.352370596194
14134.750423120027,34,1,0,prepa,0,1,7922.814777846484
21831.971139674723,29,1,0,secundaria,1,0,9566.262654668984
5136.788388813702,34,1,0,posgrado,1,1,4825.422828226334
24825.98000457115,61,2,0,prepa,1,1,14991.217553660048
22385.267727924205,48,2,0,licenciatura,1,0,15499.287377150453
25109.281349144818,76,3,0,licenciatura,0,1,17480.629377430934
28464.9466006972,42,7,2,prepa,1,1,18650.13564645149
22940.958721677685,78,1,0,prepa,1,1,13525.939374730391
21184.71535838621,36,3,1,prepa,1,0,11780.175264461077
12951.453306709662,79,7,1,licenciatura,0,1,12114.309151911186
14302.233890807593,28,1,0,prepa,1,1,8119.995053906423
29493.876961418646,69,2,0,secundaria,0,0,18034.030605294876
31490.68324564783,55,7,3,prepa,0,0,22695.722077123035
18095.11650950357,28,4,1,prepa,1,0,11175.235880161159
20368.021978026194,35,4,0,primaria,0,1,14696.9842350091
12763.085000049872,55,4,0,secundaria,1,1,10891.627412304226
29382.05476213956,67,6,1,secundaria,0,1,19160.108016397586
25323.334589534228,70,4,0,licenciatura,1,0,13972.196980820587
35529.739491709995,52,5,0,primaria,1,1,25661.137656389434
12973.415382562089,74,1,0,secundaria,1,1,7047.049218222476
16975.93680785426,50,4,0,prepa,1,1,13407.698467468132
21851.56738020458,25,7,0,licenciatura,1,1,20806.489467767566
25171.916301806166,29,5,2,secundaria,0,1,15036.713977902247
18274.658899618942,35,5,2,prepa,0,0,11542.341084577653
13016.311276370398,23,5,2,secundaria,0,1,6433.006840123584
27051.26023138857,73,3,1,secundaria,1,0,13758.039951479146
25769.082900364654,41,7,0,secundaria,1,1,17869.160124861035
12669.8071954902,32,3,0,prepa,0,1,7823.246179717814
30843.54240884397,35,5,2,licenciatura,0,1,20342.3805435023
29361.58967357283,71,6,2,secundaria,1,1,21191.570889288963
21074.371977982344,48,4,0,secundaria,0,1,12693.361264019826
20636.782899008293,25,1,0,primaria,1,0,10883.584900237804
24432.462168927257,45,7,1,licenciatura,1,1,21068.18474605118
13106.375437949935,30,6,2,prepa,0,0,9087.33035442154
20240.251833312657,43,2,0,licenciatura,0,0,9644.4307260583
2780.931643126558,48,3,1,prepa,1,1,1872.3802425948018
27011.645164023485,22,4,1,prepa,1,0,17662.22189823612
7508.054220465125,71,4,0,secundaria,1,0,5716.591594057661
32027.35862743199,29,2,0,secundaria,0,0,17133.67356101198
17359.039248268396,79,2,0,secundaria,1,1,12169.7818081604
18306.664144550585,20,7,4,posgrado,0,0,12309.855656475242
14978.128751323955,71,4,0,licenciatura,1,1,9212.965012828743
17695.68900862339,62,2,1,prepa,1,0,10372.274926419497
31348.250761184292,45,4,0,secundaria,1,1,19186.97453586439
97.53074771936372,77,6,2,secundaria,0,0,50.0
30215.723088705505,31,7,2,secundaria,1,1,27432.997859627692
22704.187848813664,33,2,1,prepa,1,0,15324.589070580883
10343.826817142275,44,6,1,prepa,1,0,6795.056988930212
11397.500855606097,27,6,0,licenciatura,1,1,14308.400771995603
33411.14421766563,62,2,0,licenciatura,1,1,22323.15657032716
12435.94496045815,23,7,1,primaria,1,1,10414.795324103245
10773.195915232325,47,4,2,secundaria,1,1,10660.111606402434
29098.516338917834,26,5,1,primaria,1,1,22350.296862585707
22708.423010287315,29,4,1,secundaria,1,1,16031.116996372264
12496.59538770881,70,1,0,posgrado,0,1,9131.570009471077
21732.99980323695,76,2,0,licenciatura,1,0,14426.615483508705
11793.978530877781,77,3,0,primaria,0,1,5796.051521215174
28806.57118738084,55,7,2,secundaria,1,0,20841.266864555735
28490.96771898507,21,2,0,prepa,0,0,17174.018443773508
24256.049590575545,45,1,0,prepa,1,0,14322.997518246164
22893.288489976134,72,6,1,prepa,1,0,14548.106119748554
34089.50499893899,69,3,0,primaria,1,0,20802.463754181903
19997.490619105803,33,3,1,prepa,1,1,13509.197744958721
10545.00699663359,77,4,1,primaria,1,0,7442.1827705765145
23595.791302658454,35,5,1,prepa,1,0,18463.284050659186
36688.37639629691,73,4,1,secundaria,0,1,22851.951233346328
11881.924054513183,62,7,0,primaria,1,1,8556.695674549668
17108.297866448112,61,3,0,secundaria,1,1,11974.416716097818
23331.568304811623,36,3,1,primaria,0,0,15062.977783197368
19568.761207954085,65,5,1,secundaria,1,0,12016.741596588832
12141.571356981483,41,7,2,licenciatura,1,0,9627.157675167975
28974.86284984377,23,2,0,secundaria,0,0,20034.159429000738
38560.325776138074,38,5,1,prepa,0,1,30090.81215186231
21569.051672191257,21,6,3,prepa,1,1,17259.89522054875
12767.453682111998,58,4,2,secundaria,1,1,12835.179453810168
7608.3157995721995,28,2,0,prepa,1,1,6122.635269542198
22063.807849769448,79,4,0,licenciatura,1,0,18188.192037453744
28831.018746530062,38,5,1,primaria,0,0,20612.850608840345
23801.341971963055,35,2,0,licenciatura,0,0,20054.22034713842
19980.76927264917,73,5,3,licenciatura,1,0,16959.760909433277
15285.826785685551,44,6,4,licenciatura,1,1,11763.618393790388
11262.690938255282,67,1,0,secundaria,1,1,8482.368862749001
26678.010610599056,37,3,0,prepa,0,1,16188.510538024731
27310.172971084685,42,7,1,prepa,0,1,23648.266416327908
7634.161706474135,72,2,0,primaria,1,1,8131.964079025155
32718.71182544547,40,3,1,prepa,1,1,21466.53988263875
24592.56976715201,30,1,0,licenciatura,1,1,17841.183340492797
31196.757161166348,58,2,1,licenciatura,1,1,22526.877042884724
9262.97801211908,60,3,0,secundaria,1,1,7633.332077063053
9073.40675667649,23,3,0,secundaria,1,1,4027.6859541220156
18808.245521861623,44,2,1,secundaria,1,1,11415.037335907049
24022.27541516155,51,3,0,secundaria,0,1,16296.982786190583
34370.88658341571,49,3,0,prepa,0,0,20084.696001791934
25648.63131052105,64,2,0,licenciatura,0,0,13081.541567834456
18058.549785503732,78,7,0,licenciatura,1,1,16985.933524818836
11789.046338672862,45,3,0,licenciatura,0,1,6834.81130166683
29840.0045817532,76,3,0,secundaria,1,0,18051.58538675577
12282.356593994282,55,7,2,prepa,1,1,14658.9945738221
33027.748438178576,70,4,1,licenciatura,1,1,26496.314535208552
17724.922803147925,53,6,0,licenciatura,1,0,13324.974670559697
32724.656580942803,28,4,1,licenciatura,1,1,26061.58202703084
25431.45032047423,31,1,0,prepa,1,1,16988.826810310005
18904.036084460335,21,4,0,licenciatura,1,1,11782.889061174115
15844.829025390987,57,4,0,prepa,0,1,11648.928641736886
17272.736981231363,24,1,0,licenciatura,0,1,13281.803529792078
23426.5335390019,24,3,2,licenciatura,1,1,17171.05343311522
20617.251969741734,71,3,1,secundaria,1,0,14078.025956185827
15249.50873545036,41,4,1,licenciatura,1,1,12669.59623152
18674.94871745894,24,1,0,secundaria,0,1,12615.700688172512
20628.6162377532,78,3,1,licenciatura,1,1,12341.006503647313
2970.127244681502,23,5,0,prepa,1,1,3151.6781622195303
23665.34491830959,28,2,0,prepa,1,1,19564.34076764427
12162.230202265546,48,2,0,primaria,1,1,7668.125918633601
10773.34077435404,41,6,1,primaria,0,0,6620.006181235095
6501.245223114318,46,2,0,posgrado,1,1,6220.087641292816
5648.860017056877,29,4,1,secundaria,0,1,5800.337492221597
9156.419975101686,35,2,0,licenciatura,1,1,8819.345108888243
14327.832338956076,61,2,1,licenciatura,1,0,8612.867164051695
35626.07310021255,61,5,2,prepa,0,1,26750.11688347712
15792.962592838368,70,3,1,prepa,0,0,13241.697665403137
21422.00085014425,29,5,2,primaria,0,1,13530.784012459773
23203.85109205063,25,4,0,prepa,1,0,13086.82191761666
21048.52148972679,68,2,0,prepa,0,1,14674.320336942726
19380.45231419205,24,7,2,licenciatura,1,1,17925.98472363594
10437.649891206043,77,3,1,licenciatura,0,0,5503.002334167817
31607.420386233694,25,6,0,secundaria,1,1,24108.309336597948
34457.57314910308,78,6,1,posgrado,1,1,27964.052005740992
6538.730447018514,75,2,1,prepa,1,1,6274.182826766793
11807.771272908964,78,2,1,prepa,1,1,9543.753535177759
17761.51726098395,66,6,3,licenciatura,1,1,14844.275519642191
12283.69764071847,44,6,2,prepa,1,1,8931.97239882266
24047.72442764692,78,7,3,licenciatura,0,0,12313.075616033984
14173.822380747097,70,4,1,prepa,0,1,10583.402340272462
37320.448542452825,69,2,0,secundaria,1,0,23074.353088732274
29524.38875474877,23,6,1,prepa,1,0,21764.574809355865
21700.59224505772,59,7,2,secundaria,1,0,20625.128232168157
28215.890106557858,78,1,0,prepa,0,1,15028.828959833185
28847.203394858472,67,6,0,primaria,1,1,24499.097483873906
15488.420095534053,51,3,1,secundaria,1,1,12136.325840453906
13470.262043664283,75,3,1,licenciatura,0,0,7816.06554776884
20625.14450375718,70,1,0,prepa,1,0,8430.511729220181
26893.08899598355,71,4,1,prepa,1,1,22080.832935184368
21112.48318922734,54,2,0,prepa,0,1,13438.84705915525
7384.028142472023,29,2,0,secundaria,0,1,8292.015673971388
13577.404448393263,53,6,0,prepa,1,1,10961.625046521283
19408.217091244976,55,3,0,licenciatura,1,1,16822.700862033715
19394.675165393357,25,4,0,secundaria,1,1,11431.220424050274
35780.33741431846,62,4,0,prepa,0,0,19713.3210599434
8912.096460808016,65,4,1,secundaria,1,1,5500.683638734783
24044.713934686995,35,6,1,secundaria,1,1,14796.44453685146
31912.90486662632,78,2,0,licenciatura,1,0,19982.945527225627
38171.597963382366,72,4,0,licenciatura,1,1,26662.395075541168
16764.82061452831,38,6,1,secundaria,0,0,12999.472936959959
23931.435621761597,53,6,2,primaria,0,1,13366.989933392895
24558.082857589176,44,1,0,prepa,0,1,17180.78646034374
21563.853852426328,50,5,0,licenciatura,1,1,17194.300832913083
19209.238390085553,68,4,0,primaria,0,1,14309.343516443543
23487.803116000367,60,5,1,licenciatura,1,1,18010.512438232883
257.96868175748386,36,2,0,prepa,1,0,50.0
25456.55592050105,66,6,4,primaria,1,0,19940.97395185846
21009.42322929574,49,7,0,prepa,0,1,18159.463807101347
18220.200825773878,58,4,1,secundaria,1,0,13723.84490027474
36374.89756575646,73,7,1,secundaria,1,0,26621.33340002051
14600.527849675582,74,3,0,secundaria,1,1,13445.900352038156
16775.392087479755,50,2,1,secundaria,1,0,15001.842723586698
35932.42641763787,38,1,0,licenciatura,0,1,25307.0350044311
13343.509561201146,54,1,0,licenciatura,1,0,5049.682906658087
15599.07773650769,48,5,0,posgrado,1,0,11942.290523883323
18823.7966125532,78,6,5,prepa,0,0,11310.027569531805
26725.875857036393,20,5,0,primaria,1,1,17351.313083613877
21662.42005882651,23,3,0,secundaria,1,1,15017.356653384011
9658.9972227819,47,3,1,licenciatura,1,0,8652.729837114295
15742.651494982485,37,1,0,secundaria,1,0,8130.975806072202
15141.164534302308,45,7,4,prepa,1,0,10370.709287560183
19382.231638215635,59,4,2,prepa,1,0,12191.392009509074
23406.74926903863,38,1,0,secundaria,1,0,17538.347889269735
23345.646047103775,74,1,0,primaria,0,0,12898.855764342192
5791.905967612782,74,7,1,secundaria,0,0,2573.8472604138396
28511.52790048685,79,7,0,secundaria,0,1,24986.492352974168
22020.55076797299,76,3,1,secundaria,1,0,13632.843196484186
31076.25638075125,25,7,0,prepa,1,1,24866.23078151694
23553.586618325375,20,5,0,prepa,1,0,15931.980736310157
28810.5836618861,27,3,1,prepa,1,0,17120.0885712601
23732.362491601016,52,7,0,primaria,1,1,18484.68603186377
30769.806049621984,70,6,4,prepa,1,0,21794.011300540238
24178.00508814223,62,3,0,secundaria,1,0,15290.304865492657
19216.67802845677,40,3,0,licenciatura,0,1,12239.212233688595
38179.47776357505,43,1,0,prepa,1,0,23366.306020577013
27112.296978239137,44,4,0,primaria,0,1,21274.847860333102
24589.955368035306,66,1,0,primaria,1,1,13379.455184990471
9789.564667693312,74,2,0,licenciatura,0,0,8261.697476776839
9693.539060291698,76,3,0,prepa,1,0,6412.91494713359
22341.723857134828,62,7,1,secundaria,1,1,17716.729457430578
21164.169582145925,38,7,2,prepa,1,0,17706.562670085972
15087.019479933471,48,7,0,primaria,0,1,12380.206167217599
21127.86159689648,72,3,0,secundaria,1,1,15461.289138336037
32709.015424348767,29,7,0,secundaria,1,1,25893.30132772435
25563.21979640239,75,2,0,licenciatura,1,1,15107.53770011233
10871.931921978094,31,3,0,secundaria,1,0,2692.019190840808
19107.92938285645,52,7,2,licenciatura,1,0,15697.698440835888
13560.268153179513,75,3,1,prepa,1,0,6596.440881429703
16898.400668731512,26,6,0,primaria,0,1,11361.655519268788
16691.07467496286,36,3,2,posgrado,1,1,12242.500578702398
16178.83533916796,77,2,0,licenciatura,0,1,7815.101686641314
9958.91702421284,79,1,0,secundaria,1,0,8351.488115056298
18978.76254785448,29,3,1,prepa,1,1,13012.948703584301
